rk,player,nation,pos,squad,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_plus_a,performance_g_minus_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_plus_xag,progression_prgc,progression_prgp,progression_prgr,gls_per90,astgls_per90,g_plus_agls_per90,g_minus_pkgls_per90,g_plus_a_minus_pkgls_per90,xggls_per90,xaggls_per90,xg_plus_xaggls_per90,npxggls_per90,npxg_plus_xaggls_per90,90s,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerialduels_won,aerialduels_lost,aerialduels_won_pct,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take_ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1_per_3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,playingtime_mp,playingtime_min,playingtime_mn_per_mp,playingtime_min_pct,playingtime_90s,starts_starts,starts_mn_per_start,starts_compl,subs_subs,subs_mn_per_sub,subs_unsub,teamsuccess_ppm,teamsuccess_ong,teamsuccess_onga,teamsuccess_plus_minus,teamsuccess_plus_minus90,teamsuccess_on_minus_off,teamsuccessxg_onxg,teamsuccessxg_onxga,teamsuccessxg_xg_plus_minus,teamsuccessxg_xg_plus_minus90,teamsuccessxg_on_minus_off,unnamed:_0,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg_per_sot,expected_psxg_plus_minus,expected_per_90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa_per_90,sweeper_avgdist,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl_plus_int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,expected_ast,expected_xa,expected_a_minus_xag,expected_kp,expected_1_per_3,expected_ppa,expected_crspa,expected_prgp,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh_per_90,standard_sot_per_90,standard_g_per_sh,standard_g_per_sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg_per_sh,expected_g_minus_xg,expected_np:g_minus_xg,main_pos
254.0,Alex Iwobi,ng NGA,"FW,MF",Fulham,28.0,1996.0,38.0,35.0,2981.0,33.1,9.0,6.0,15.0,9.0,0.0,0.0,1.0,0.0,4.7,4.7,7.0,11.8,144.0,213.0,246.0,0.27,0.18,0.45,0.27,0.45,0.14,0.21,0.36,0.14,0.36,33.1,1532.0,1487.0,39.0,7.0,15.0,21.0,126.0,24.0,2.0,0.0,1.0,0.0,1150.0,6.0,52.0,0.0,19.0,18.0,5.0,126.0,14.0,25.0,0.0,0.0,0.0,140.0,7.0,31.0,18.4,122.0,3.68,106.0,0.0,8.0,6.0,2.0,0.0,16.0,0.48,13.0,0.0,2.0,1.0,0.0,0.0,1861.0,33.0,244.0,748.0,895.0,116.0,1861.0,97.0,48.0,49.5,42.0,43.3,1312.0,8012.0,4367.0,144.0,105.0,37.0,62.0,40.0,1447.0,246.0,38.0,2981.0,78.0,87.2,33.1,35.0,83.0,14.0,3.0,26.0,0.0,1.42,40.0,45.0,-5.0,-0.15,-1.18,39.3,37.5,1.8,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,25.0,14.0,21.0,9.0,22.0,34.0,64.7,12.0,26.0,1.0,25.0,14.0,58.0,29.0,1.0,,,,,,,,,,,,,,,,1150.0,1532.0,75.1,19530.0,5723.0,582.0,671.0,86.7,448.0,574.0,78.0,98.0,184.0,53.3,6.0,7.0,-1.0,59.0,115.0,86.0,19.0,213.0,9.0,68.0,29.0,42.6,2.05,0.88,0.13,0.31,18.3,0.0,0.0,0.0,0.07,4.3,4.3,FW
344.0,Alex McCarthy,eng ENG,GK,Southampton,34.0,1989.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,156.0,126.0,29.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,141.0,173.0,0.0,0.0,0.0,173.0,0.0,0.0,,0.0,,100.0,452.0,276.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,5.0,450.0,90.0,13.2,5.0,5.0,90.0,5.0,0.0,,33.0,0.0,3.0,13.0,-10.0,-2.0,-0.48,4.8,10.8,-6.1,-1.21,0.18,23.0,13.0,2.0,0.0,1.0,0.0,12.6,0.29,-0.4,-0.07,24.0,52.0,46.2,132.0,29.0,33.3,29.5,23.0,34.8,30.7,74.0,8.0,10.8,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,13.0,2.6,37.0,24.0,70.3,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,117.0,156.0,75.0,2823.0,1985.0,41.0,43.0,95.3,45.0,49.0,91.8,30.0,61.0,49.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,GK
,Alex Murphy,,,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAN
407.0,Alex Palmer,eng ENG,GK,Ipswich Town,27.0,1996.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,423.0,287.0,136.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,100.0,3.0,0.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,396.0,461.0,10.0,0.0,0.0,470.0,0.0,0.0,,0.0,,210.0,1205.0,750.0,0.0,0.0,0.0,2.0,0.0,170.0,0.0,13.0,1170.0,90.0,34.2,13.0,13.0,90.0,13.0,0.0,,0.0,0.46,13.0,30.0,-17.0,-1.31,-0.15,11.3,23.7,-12.4,-0.95,0.09,29.0,30.0,1.0,0.0,9.0,2.0,25.1,0.35,-2.9,-0.22,71.0,186.0,38.2,329.0,55.0,36.8,33.9,94.0,69.1,50.8,249.0,20.0,8.0,13.0,1.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,30.0,2.31,71.0,43.0,59.2,1.0,3.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,299.0,423.0,70.7,8545.0,6103.0,60.0,62.0,96.8,142.0,142.0,100.0,96.0,218.0,44.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,GK
464.0,Alex Scott,eng ENG,MF,Bournemouth,20.0,2003.0,20.0,8.0,755.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.9,1.6,15.0,52.0,33.0,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.19,0.09,0.19,8.4,342.0,317.0,23.0,10.0,2.0,4.0,7.0,1.0,5.0,3.0,0.0,0.0,286.0,2.0,6.0,0.0,17.0,26.0,0.0,7.0,10.0,14.0,0.0,0.0,0.0,52.0,7.0,7.0,50.0,29.0,3.45,19.0,2.0,0.0,2.0,3.0,3.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,485.0,24.0,90.0,257.0,144.0,18.0,485.0,26.0,6.0,23.1,13.0,50.0,247.0,1401.0,663.0,15.0,10.0,3.0,23.0,8.0,294.0,33.0,20.0,755.0,38.0,22.1,8.4,8.0,59.0,0.0,12.0,24.0,1.0,1.35,10.0,8.0,2.0,0.24,-0.1,12.0,10.0,1.9,0.23,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,14.0,11.0,8.0,8.0,19.0,42.0,45.2,23.0,17.0,4.0,13.0,10.0,37.0,15.0,0.0,,,,,,,,,,,,,,,,286.0,342.0,83.6,4583.0,1359.0,142.0,159.0,89.3,112.0,121.0,92.6,20.0,35.0,57.1,0.0,1.0,-0.9,12.0,41.0,5.0,1.0,52.0,0.0,15.0,6.0,40.0,1.79,0.72,0.0,0.0,21.1,1.0,0.0,0.0,0.05,-0.7,-0.7,MF
253.0,Alexander Isak,se SWE,FW,Newcastle Utd,24.0,1999.0,34.0,34.0,2756.0,30.6,23.0,6.0,29.0,19.0,4.0,4.0,1.0,0.0,20.3,17.2,4.3,21.6,83.0,88.0,217.0,0.75,0.2,0.95,0.62,0.82,0.66,0.14,0.81,0.56,0.7,30.6,689.0,606.0,77.0,0.0,6.0,3.0,16.0,9.0,3.0,0.0,0.0,0.0,519.0,6.0,24.0,0.0,27.0,14.0,20.0,16.0,3.0,5.0,1.0,0.0,0.0,55.0,26.0,55.0,32.1,92.0,3.01,70.0,1.0,8.0,9.0,2.0,2.0,14.0,0.46,11.0,0.0,1.0,0.0,1.0,1.0,1025.0,20.0,57.0,386.0,596.0,189.0,1021.0,91.0,42.0,46.2,47.0,51.6,615.0,3723.0,1861.0,83.0,42.0,43.0,66.0,55.0,740.0,217.0,34.0,2756.0,81.0,80.6,30.6,34.0,81.0,15.0,0.0,,0.0,1.88,62.0,41.0,21.0,0.69,0.69,55.0,36.3,18.7,0.61,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,2.0,3.0,7.0,5.0,15.0,33.3,10.0,18.0,2.0,16.0,3.0,15.0,17.0,1.0,,,,,,,,,,,,,,,,519.0,689.0,75.3,7434.0,1644.0,306.0,364.0,84.1,163.0,207.0,78.7,26.0,42.0,61.9,6.0,3.6,1.7,41.0,35.0,31.0,1.0,88.0,23.0,95.0,41.0,43.2,3.1,1.34,0.2,0.46,14.5,3.0,4.0,4.0,0.18,2.7,1.8,FW
319.0,Alexis Mac Allister,ar ARG,MF,Liverpool,25.0,1998.0,35.0,30.0,2599.0,28.9,5.0,5.0,10.0,5.0,0.0,0.0,6.0,0.0,2.8,2.8,4.7,7.5,36.0,177.0,80.0,0.17,0.17,0.35,0.17,0.35,0.1,0.16,0.26,0.1,0.26,28.9,1524.0,1403.0,116.0,35.0,6.0,3.0,86.0,9.0,71.0,26.0,36.0,0.0,1273.0,5.0,31.0,0.0,62.0,40.0,2.0,86.0,22.0,58.0,0.0,0.0,0.0,148.0,19.0,34.0,35.8,120.0,4.15,83.0,24.0,2.0,6.0,2.0,3.0,15.0,0.52,10.0,3.0,0.0,2.0,0.0,0.0,1860.0,56.0,284.0,960.0,637.0,60.0,1860.0,42.0,16.0,38.1,21.0,50.0,914.0,3773.0,2009.0,36.0,43.0,5.0,31.0,22.0,1227.0,80.0,35.0,2599.0,74.0,76.0,28.9,30.0,82.0,17.0,5.0,26.0,0.0,2.34,69.0,24.0,45.0,1.56,1.56,64.2,24.3,39.9,1.38,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,58.0,28.0,51.0,16.0,55.0,104.0,52.9,49.0,61.0,6.0,55.0,22.0,117.0,29.0,1.0,,,,,,,,,,,,,,,,1273.0,1524.0,83.5,20344.0,5748.0,658.0,729.0,90.3,493.0,558.0,88.4,89.0,160.0,55.6,5.0,5.6,0.3,45.0,122.0,35.0,2.0,177.0,5.0,38.0,13.0,34.2,1.32,0.45,0.13,0.38,18.1,1.0,0.0,0.0,0.07,2.2,2.2,MF
,Alfie Devine,,,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAN
146.0,Alfie Dorrington,eng ENG,DF,Tottenham,19.0,2005.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,5.0,0.0,0.0,16.0,0.0,0.0,,0.0,,12.0,61.0,26.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,14.0,14.0,0.4,0.2,0.0,,0.0,1.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,0.03,0.4,0.0,0.4,2.56,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,15.0,16.0,93.8,304.0,39.0,6.0,7.0,85.7,7.0,7.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,DF
421.0,Alfie Pond,eng ENG,DF,Wolves,20.0,2004.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,1.0,100.0,23.0,0.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,DF
,Alfie Whiteman,,,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAN
227.0,Ali Al Hamadi,iq IRQ,FW,Ipswich Town,22.0,2002.0,11.0,0.0,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.4,4.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.28,0.24,0.28,1.5,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,35.7,8.0,5.37,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,6.0,20.0,30.0,9.0,53.0,7.0,4.0,57.1,3.0,42.9,29.0,187.0,111.0,4.0,3.0,4.0,7.0,4.0,36.0,14.0,11.0,134.0,12.0,3.9,1.5,0.0,,0.0,11.0,12.0,2.0,0.82,1.0,5.0,-4.0,-2.69,-1.54,1.4,3.7,-2.3,-1.56,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,25.0,30.0,83.3,278.0,29.0,20.0,23.0,87.0,5.0,7.0,71.4,0.0,0.0,,0.0,0.0,-0.1,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,2.69,0.0,0.0,,15.7,0.0,0.0,0.0,0.09,-0.4,-0.4,FW
16.0,Alisson,br BRA,GK,Liverpool,31.0,1992.0,28.0,28.0,2508.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,27.9,959.0,836.0,121.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,7.0,0.0,100.0,7.0,0.25,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,1011.0,742.0,991.0,20.0,0.0,0.0,1011.0,1.0,1.0,100.0,0.0,0.0,658.0,2625.0,1586.0,0.0,0.0,0.0,1.0,0.0,618.0,0.0,28.0,2508.0,90.0,73.3,27.9,28.0,90.0,27.0,0.0,,0.0,2.18,64.0,29.0,35.0,1.26,0.27,62.2,27.4,34.9,1.25,0.39,1.0,29.0,1.0,0.0,2.0,2.0,30.5,0.3,3.5,0.13,68.0,203.0,33.5,877.0,128.0,19.7,26.6,80.0,37.5,33.4,255.0,11.0,4.3,49.0,1.76,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,29.0,1.04,100.0,73.0,72.0,18.0,7.0,3.0,9.0,32.1,1.0,1.0,0.0,0.0,0.0,794.0,959.0,82.8,17555.0,11360.0,229.0,232.0,98.7,426.0,433.0,98.4,137.0,289.0,47.4,0.0,0.2,-0.6,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,GK
32.0,Alphonse Areola,fr FRA,GK,West Ham,31.0,1993.0,26.0,25.0,2260.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,989.0,716.0,268.0,72.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,29.0,2.0,0.0,100.0,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,833.0,1038.0,12.0,0.0,0.0,1049.0,0.0,0.0,,0.0,,601.0,2480.0,1348.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,26.0,2260.0,87.0,66.1,25.1,25.0,88.0,24.0,1.0,55.0,8.0,0.96,29.0,41.0,-12.0,-0.48,-0.17,30.1,37.3,-7.2,-0.29,0.14,2.0,41.0,0.0,0.0,5.0,3.0,35.4,0.31,-2.6,-0.1,135.0,384.0,35.2,788.0,119.0,34.4,32.1,196.0,57.7,42.9,394.0,15.0,3.8,30.0,1.19,15.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0.0,2.0,15.0,3.0,41.0,1.63,115.0,77.0,64.3,5.0,7.0,13.0,5.0,20.0,0.0,0.0,0.0,0.0,,688.0,989.0,69.6,18224.0,12284.0,153.0,154.0,99.4,334.0,350.0,95.4,198.0,473.0,41.9,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,GK
49.0,Altay Bayındır,tr TUR,GK,Manchester Utd,26.0,1998.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,152.0,121.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,145.0,166.0,2.0,0.0,0.0,168.0,0.0,0.0,,0.0,,110.0,432.0,196.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,4.0,360.0,90.0,10.5,4.0,4.0,90.0,4.0,0.0,,27.0,0.75,6.0,10.0,-4.0,-1.0,-0.82,7.3,7.0,0.3,0.06,0.11,5.0,10.0,0.0,0.0,0.0,1.0,10.1,0.59,1.1,0.27,13.0,62.0,21.0,128.0,12.0,34.4,34.1,24.0,75.0,53.8,56.0,4.0,7.1,7.0,1.75,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,2.5,17.0,8.0,41.2,1.0,0.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,,92.0,152.0,60.5,2444.0,1386.0,13.0,13.0,100.0,52.0,55.0,94.5,26.0,81.0,32.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,GK
132.0,Amad Diallo,ci CIV,"MF,FW",Manchester Utd,22.0,2002.0,26.0,20.0,1901.0,21.1,8.0,6.0,14.0,8.0,0.0,0.0,5.0,0.0,4.7,4.7,4.9,9.6,109.0,60.0,200.0,0.38,0.28,0.66,0.38,0.66,0.22,0.23,0.45,0.22,0.45,21.1,949.0,859.0,86.0,5.0,3.0,1.0,42.0,49.0,32.0,23.0,1.0,1.0,795.0,4.0,20.0,0.0,21.0,28.0,9.0,42.0,11.0,31.0,2.0,0.0,0.0,109.0,10.0,15.0,40.0,97.0,4.59,65.0,9.0,10.0,3.0,6.0,4.0,18.0,0.85,7.0,0.0,4.0,1.0,2.0,4.0,1207.0,16.0,175.0,443.0,607.0,131.0,1207.0,88.0,41.0,46.6,43.0,48.9,782.0,5295.0,2750.0,109.0,53.0,66.0,42.0,35.0,854.0,200.0,26.0,1901.0,73.0,55.6,21.1,20.0,87.0,14.0,6.0,28.0,2.0,1.08,28.0,30.0,-2.0,-0.09,0.38,31.8,31.4,0.4,0.02,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,31.0,9.0,20.0,9.0,19.0,32.0,59.4,13.0,15.0,2.0,13.0,11.0,49.0,19.0,1.0,,,,,,,,,,,,,,,,795.0,949.0,83.8,11030.0,2193.0,493.0,542.0,91.0,227.0,264.0,86.0,40.0,72.0,55.6,6.0,4.2,1.1,49.0,27.0,35.0,7.0,60.0,8.0,47.0,17.0,36.2,2.23,0.8,0.17,0.47,17.5,0.0,0.0,0.0,0.1,3.3,3.3,MF
398.0,Amadou Onana,be BEL,MF,Aston Villa,22.0,2001.0,26.0,20.0,1617.0,18.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,2.1,2.1,0.7,2.8,29.0,75.0,16.0,0.17,0.0,0.17,0.17,0.17,0.12,0.04,0.16,0.12,0.16,18.0,802.0,796.0,5.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,703.0,1.0,11.0,0.0,32.0,30.0,0.0,2.0,26.0,30.0,0.0,0.0,0.0,72.0,32.0,21.0,60.4,32.0,1.78,25.0,2.0,1.0,4.0,0.0,0.0,4.0,0.22,2.0,1.0,0.0,1.0,0.0,0.0,998.0,71.0,269.0,586.0,159.0,23.0,998.0,20.0,14.0,70.0,3.0,15.0,553.0,2931.0,1577.0,29.0,25.0,1.0,11.0,9.0,671.0,16.0,26.0,1617.0,62.0,47.3,18.0,20.0,74.0,7.0,6.0,24.0,2.0,1.77,25.0,23.0,2.0,0.11,-0.14,24.1,23.4,0.8,0.04,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,30.0,23.0,26.0,6.0,16.0,29.0,55.2,13.0,16.0,7.0,9.0,26.0,81.0,41.0,3.0,,,,,,,,,,,,,,,,703.0,802.0,87.7,11058.0,2897.0,365.0,393.0,92.9,290.0,325.0,89.2,34.0,48.0,70.8,0.0,0.8,-0.7,10.0,69.0,12.0,2.0,75.0,3.0,17.0,6.0,35.3,0.95,0.33,0.18,0.5,14.7,0.0,0.0,0.0,0.12,0.9,0.9,MF
